run,seed,generation,best_accuracy_percent,best_fmeasure,tree_size,expression,expression_with_column_names
18,496,87,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
18,496,88,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
18,496,89,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
18,496,90,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
18,496,91,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
18,496,92,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
18,496,93,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
18,496,94,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
18,496,95,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
18,496,96,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
18,496,97,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
18,496,98,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
18,496,99,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
18,496,100,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,1,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,2,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,3,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,4,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,5,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,6,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,7,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,8,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,9,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,10,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,11,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,12,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,13,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,14,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,15,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,16,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,17,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,18,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,19,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,20,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,21,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,22,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,23,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,24,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,25,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,26,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,27,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,28,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,29,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,30,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,31,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,32,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,33,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,34,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,35,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,36,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,37,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,38,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,39,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,40,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,41,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,42,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,43,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,44,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,45,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,46,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,47,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,48,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,49,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,50,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,51,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,52,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,53,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,54,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,55,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,56,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,57,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,58,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,59,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,60,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,61,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,62,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,63,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,64,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,65,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,66,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,67,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,68,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,69,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,70,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,71,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,72,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,73,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,74,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,75,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,76,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,77,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,78,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,79,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,80,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,81,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,82,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,83,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,84,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,85,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,86,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,87,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,88,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,89,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,90,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,91,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,92,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,93,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,94,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,95,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,96,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,97,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,98,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,99,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
19,497,100,79.234973,0.136364,3,"(x3 - 3)","(inv_nodes - 3)"
20,498,1,78.688525,0.000000,3,"(0 - 4)","(0 - 4)"
20,498,2,79.234973,0.344828,7,"((x8 * 7) - (2 / 6))","((irradiat * 7) - (2 / 6))"
20,498,3,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,4,79.234973,0.344828,5,"((x8 * 8) - 4)","((irradiat * 8) - 4)"
20,498,5,79.234973,0.344828,5,"((x8 * 7) - 4)","((irradiat * 7) - 4)"
20,498,6,79.234973,0.344828,5,"((x8 * 7) - 4)","((irradiat * 7) - 4)"
20,498,7,79.234973,0.344828,5,"((x8 * 7) - 2)","((irradiat * 7) - 2)"
20,498,8,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,9,79.234973,0.344828,5,"((x8 * 7) - 6)","((irradiat * 7) - 6)"
20,498,10,79.234973,0.344828,5,"((x8 * 7) - 4)","((irradiat * 7) - 4)"
20,498,11,79.234973,0.344828,5,"((x8 * x5) - x5)","((irradiat * degree_of_malignancy) - degree_of_malignancy)"
20,498,12,79.234973,0.344828,5,"((x8 * 7) - 4)","((irradiat * 7) - 4)"
20,498,13,79.234973,0.344828,5,"((x8 * 7) - 6)","((irradiat * 7) - 6)"
20,498,14,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,15,79.234973,0.344828,5,"((x8 * 7) - x5)","((irradiat * 7) - degree_of_malignancy)"
20,498,16,79.234973,0.344828,5,"((x8 * 6) - 6)","((irradiat * 6) - 6)"
20,498,17,79.234973,0.344828,5,"((x8 * 7) - x5)","((irradiat * 7) - degree_of_malignancy)"
20,498,18,79.234973,0.344828,5,"((x8 * 7) - 4)","((irradiat * 7) - 4)"
20,498,19,79.234973,0.344828,5,"((x8 * 7) - x5)","((irradiat * 7) - degree_of_malignancy)"
20,498,20,79.234973,0.344828,5,"((x8 * 7) - 6)","((irradiat * 7) - 6)"
20,498,21,79.234973,0.344828,5,"((x8 * 7) - x5)","((irradiat * 7) - degree_of_malignancy)"
20,498,22,79.234973,0.344828,5,"((x8 * 6) - 4)","((irradiat * 6) - 4)"
20,498,23,79.234973,0.344828,5,"((x8 * 7) - x5)","((irradiat * 7) - degree_of_malignancy)"
20,498,24,79.234973,0.344828,5,"((x8 * 6) - x5)","((irradiat * 6) - degree_of_malignancy)"
20,498,25,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,26,79.234973,0.344828,5,"((x8 * 4) - x5)","((irradiat * 4) - degree_of_malignancy)"
20,498,27,79.234973,0.344828,5,"((x8 * 6) - 6)","((irradiat * 6) - 6)"
20,498,28,79.234973,0.344828,5,"((x8 * 7) - x5)","((irradiat * 7) - degree_of_malignancy)"
20,498,29,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,30,79.234973,0.344828,5,"((x8 * 7) - x5)","((irradiat * 7) - degree_of_malignancy)"
20,498,31,79.234973,0.344828,5,"((x8 * 7) - 6)","((irradiat * 7) - 6)"
20,498,32,79.234973,0.344828,5,"((x8 * 7) - x5)","((irradiat * 7) - degree_of_malignancy)"
20,498,33,79.234973,0.344828,5,"((x8 * 7) - x5)","((irradiat * 7) - degree_of_malignancy)"
20,498,34,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,35,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,36,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,37,79.234973,0.344828,5,"((x8 * 7) - x5)","((irradiat * 7) - degree_of_malignancy)"
20,498,38,79.234973,0.344828,5,"((x8 * 7) - x5)","((irradiat * 7) - degree_of_malignancy)"
20,498,39,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,40,79.234973,0.344828,5,"((x8 * 7) - 6)","((irradiat * 7) - 6)"
20,498,41,79.234973,0.344828,5,"((x8 * 7) - x5)","((irradiat * 7) - degree_of_malignancy)"
20,498,42,79.234973,0.344828,5,"((x8 * 7) - x5)","((irradiat * 7) - degree_of_malignancy)"
20,498,43,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,44,79.234973,0.344828,5,"((x8 * 7) - 6)","((irradiat * 7) - 6)"
20,498,45,79.234973,0.344828,5,"((x8 * 7) - 6)","((irradiat * 7) - 6)"
20,498,46,79.234973,0.344828,5,"((x8 * 7) - x5)","((irradiat * 7) - degree_of_malignancy)"
20,498,47,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,48,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,49,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,50,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,51,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,52,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,53,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,54,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,55,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,56,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,57,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,58,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,59,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,60,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,61,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,62,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,63,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,64,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,65,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,66,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,67,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,68,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,69,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,70,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,71,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,72,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,73,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,74,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,75,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,76,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,77,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,78,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,79,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,80,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,81,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,82,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,83,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,84,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,85,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,86,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,87,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,88,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,89,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,90,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,91,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,92,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,93,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,94,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,95,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,96,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,97,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,98,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,99,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
20,498,100,79.234973,0.344828,5,"((x8 * 7) - 7)","((irradiat * 7) - 7)"
21,499,1,79.234973,0.208333,7,"((x5 - 5) + (x0 * x4))","((degree_of_malignancy - 5) + (age * node_caps))"
21,499,2,79.781421,0.097561,7,"((x1 - 5) + (x0 * x4))","((menopause - 5) + (age * node_caps))"
21,499,3,80.327869,0.181818,7,"((x5 - 5) + (x5 * x4))","((degree_of_malignancy - 5) + (degree_of_malignancy * node_caps))"
21,499,4,80.327869,0.181818,7,"((x5 - 5) + (x5 * x4))","((degree_of_malignancy - 5) + (degree_of_malignancy * node_caps))"
21,499,5,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,6,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,7,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,8,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,9,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,10,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,11,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,12,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,13,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,14,80.874317,0.222222,9,"((x5 - 5) + ((x4 * x4) * x5))","((degree_of_malignancy - 5) + ((node_caps * node_caps) * degree_of_malignancy))"
21,499,15,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,16,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,17,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,18,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,19,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,20,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,21,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,22,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,23,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,24,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,25,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,26,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,27,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,28,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,29,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,30,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,31,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,32,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,33,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,34,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,35,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,36,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,37,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,38,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,39,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,40,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,41,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,42,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,43,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,44,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,45,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,46,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,47,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,48,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,49,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,50,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,51,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,52,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,53,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,54,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
21,499,55,80.874317,0.222222,9,"((x5 - 5) + ((x5 * x4) * x4))","((degree_of_malignancy - 5) + ((degree_of_malignancy * node_caps) * node_caps))"
